18800,136.854697,16755648
1880,1.293691,185768
18820,136.306068,16769756
18840,136.593221,16801808
18860,138.315569,16841744
18880,136.777212,16860964
18900,137.766064,16889264
18920,138.362419,16923596
18940,139.467845,16964564
18960,138.464293,16999144
18980,137.944492,17020384
19000,138.789498,17056516
1900,1.348659,189708
19020,138.932208,17100068
19040,137.588684,17166372
19060,139.776315,17184520
19080,141.282858,17222112
19100,141.331516,17253408
19120,139.983448,17305216
19140,142.393517,17345668
19160,141.599783,17371996
19180,141.157115,17426720
19200,142.530694,17465580
1920,1.362179,191052
19220,142.785187,17491304
19240,143.404469,17534612
19260,143.714431,17580596
19280,144.004635,17606940
19300,143.79006,17644560
19320,144.212835,17707612
19340,144.444111,17749984
19360,145.799317,17809252
19380,146.146266,17835776
19400,146.538805,17859364
1940,1.41749,194028
19420,146.823935,17902748
19440,152.096918,17925720
19460,146.645809,17965396
19480,146.161524,17975948
19500,148.520317,18016068
19520,149.147614,18057380
19540,148.744049,18095052
19560,149.178559,18130840
19580,148.25717,18131636
19600,153.380459,18166764
1960,1.407194,198276
19620,149.289687,18237512
19640,149.935463,18263528
19660,151.190375,18299924
19680,149.837609,18317612
19700,150.961391,18352436
19720,149.866941,18408012
19740,151.039082,18440412
19760,150.333122,18466204
19780,154.233882,18518812
19800,152.342337,18554224
1980,1.422348,201420
19820,152.868379,18566916
19840,152.941239,18600200
19860,152.775364,18628780
19880,152.593643,18677088
19900,154.47969,18702148
19920,153.786156,18726400
19940,156.096142,18772576
19960,156.093553,18822088
19980,158.201631,18847052
20000,155.522638,18891548
2000,1.464706,204684
200,0.024996,9296
2020,1.456576,208356
2040,1.494837,210492
2060,1.521821,214380
2080,1.547084,218464
20,0.001421,6644
2100,1.560484,221392
2120,1.618385,227916
2140,1.656854,233808
2160,1.649294,233988
2180,1.738619,241908
2200,1.779287,247884
220,0.027416,9440
2220,1.784647,250228
2240,1.804201,255468
2260,1.834434,261608
2280,1.800747,261232
2300,1.924279,266936
2320,1.901235,270952
2340,1.968675,278208
2360,1.981932,281528
2380,1.992856,283764
2400,2.020381,288432
240,0.031267,9988
2420,2.111195,292488
2440,2.057989,296460
2460,2.123832,300708
2480,2.146082,307100
2500,2.208487,311840
2520,2.226832,316852
2540,2.282971,319652
2560,2.268787,320952
2580,2.32101,325340
2600,2.328624,330424
260,0.033367,10908
2620,2.400595,338168
2640,2.437383,339924
2660,2.494539,346944
2680,2.496782,352072
2700,2.511515,355528
2720,2.570181,361324
2740,2.571789,368944
2760,2.6545,374200
2780,2.732895,381032
2800,2.807434,385932
280,0.038196,11368
2820,2.772061,391392
2840,2.818849,400092
2860,2.873703,406332
2880,2.903669,411600
2900,2.940848,416828
2920,3.047445,425300
2940,3.046597,428820
2960,3.074583,435540
2980,3.123871,443132
3000,3.160549,450864
300,0.043405,11796
3020,3.212977,455856
3040,3.272322,458956
3060,3.395588,467404
3080,3.37854,475180
3100,3.473346,482360
3120,3.51685,486832
3140,3.5648,491396
3160,3.603814,497600
3180,3.667569,502016
3200,3.733062,512832
320,0.048839,11872
3220,3.614859,516436
3240,3.83048,521344
3260,3.836129,530568
3280,3.862127,534164
3300,3.873709,542628
3320,3.95971,545444
3340,4.0652,550876
3360,4.019288,558520
3380,4.13274,568152
3400,4.248725,573976
340,0.06049,13572
3420,4.245455,579128
3440,4.256629,590152
3460,4.298488,593620
3480,4.317391,602956
3500,4.375825,605960
3520,4.362116,615624
3540,4.444123,621752
3560,4.677673,631240
3580,4.570072,630048
3600,4.786055,642832
360,0.065557,13836
3620,4.811709,652088
3640,4.889792,656488
3660,4.848707,656468
3680,4.912622,668176
3700,4.962532,676944
3720,4.948327,686108
3740,5.019474,689552
3760,4.996864,694564
3780,5.089581,702016
3800,5.131042,709196
380,0.065472,14756
3820,5.198781,722808
3840,5.364677,727972
3860,5.371202,733288
3880,5.303125,742984
3900,5.509596,758232
3920,5.596581,764896
3940,5.618465,774796
3960,5.555405,778000
3980,5.584342,786056
4000,5.7606,794192
400,0.070688,15532
4020,5.885699,802572
4040,6.015888,812236
4060,6.092224,816552
4080,6.030762,824420
40,0.003554,7300
4100,5.972308,834472
4120,6.039196,839848
4140,6.118249,847540
4160,6.215876,858920
4180,6.226108,863820
4200,6.300872,868416
420,0.083097,16624
4220,6.348394,877772
4240,6.436876,887212
4260,6.508904,891020
4280,6.527386,899712
4300,6.620056,910276
4320,6.660423,914744
4340,6.721684,918104
4360,6.810488,930804
4380,6.843018,938524
4400,6.95461,953188
440,0.086209,17696
4420,7.038215,955280
4440,7.12989,967048
4460,7.101299,973556
4480,7.238948,973936
4500,7.227311,984692
4520,7.253524,994976
4540,7.396008,1001492
4560,7.380008,1013736
4580,7.307091,1022784
4600,7.634431,1024212
460,0.091996,18244
4620,7.618832,1043288
4640,7.52434,1048116
4660,7.677124,1063096
4680,7.712812,1070084
4700,7.732147,1077656
4720,7.858999,1082832
4740,7.93529,1096776
4760,7.922422,1101788
4780,7.988654,1114740
4800,8.073529,1120364
480,0.097478,18556
4820,8.133263,1129296
4840,8.197381,1145052
4860,8.485749,1152860
4880,8.385892,1157600
4900,8.348299,1159952
4920,8.554674,1166100
4940,8.67903,1167024
4960,8.497308,1181844
4980,8.667292,1193372
5000,8.790091,1191844
500,0.099951,19760
5020,8.686093,1199200
5040,9.101819,1216060
5060,8.897393,1225020
5080,8.88854,1230136
5100,9.037145,1241608
5120,9.015458,1248648
5140,9.320261,1262728
5160,9.315774,1272228
5180,9.442572,1280788
5200,9.564313,1295492
520,0.109763,20332
5220,9.653998,1306508
5240,9.524763,1309152
5260,9.848248,1326800
5280,9.72367,1327196
5300,9.755969,1339324
5320,9.954757,1347060
5340,9.998528,1355368
5360,9.977175,1371772
5380,10.095159,1384828
5400,10.212811,1386180
540,0.121707,21492
5420,10.196083,1399040
5440,10.430308,1409924
5460,10.384311,1421736
5480,10.310239,1432284
5500,10.766027,1442868
5520,10.516489,1455976
5540,10.892266,1469256
5560,10.855069,1470272
5580,11.001833,1489628
5600,10.964068,1498384
560,0.125105,22984
5620,11.197054,1512592
5640,11.308287,1526468
5660,11.205279,1541712
5680,11.245025,1551560
5700,11.587627,1558900
5720,11.332031,1570172
5740,11.620909,1579248
5760,11.850627,1589756
5780,11.864229,1599328
5800,11.876921,1609580
580,0.140565,24460
5820,12.076261,1623092
5840,12.114972,1636904
5860,12.399094,1644112
5880,12.378592,1656268
5900,12.340118,1661408
5920,12.423144,1673708
5940,12.397624,1685736
5960,12.270011,1692536
5980,12.65044,1704668
6000,12.697879,1716440
600,0.154411,26048
6020,12.795184,1733000
6040,12.454193,1738976
6060,12.745669,1750560
6080,12.715319,1762148
60,0.003923,7512
6100,12.929242,1774720
6120,13.16138,1781244
6140,12.879244,1798808
6160,13.189719,1802716
6180,13.33814,1810000
6200,13.408582,1825656
620,0.163813,27356
6220,13.444711,1827804
6240,13.43967,1842232
6260,13.655267,1857736
6280,13.77538,1869808
6300,13.862645,1894156
6320,13.798143,1900496
6340,13.829789,1906608
6360,14.101902,1926340
6380,13.941069,1932752
6400,14.428292,1951328
640,0.175376,28576
6420,14.499533,1962308
6440,14.585322,1977728
6460,14.37629,1993428
6480,14.77601,2006564
6500,15.118362,2020072
6520,14.841982,2036132
6540,15.110242,2040612
6560,14.961506,2058164
6580,15.160126,2079260
6600,15.522644,2091952
660,0.179923,29124
6620,15.699946,2103880
6640,15.531837,2114412
6660,15.438112,2125072
6680,15.800969,2142484
6700,15.83406,2148112
6720,15.734618,2175632
6740,15.811128,2176784
6760,15.791921,2197340
6780,16.057505,2208704
6800,16.312657,2230712
680,0.192023,31380
6820,16.163792,2241896
6840,16.75155,2255236
6860,17.073173,2258964
6880,16.802662,2267272
6900,16.781145,2283116
6920,16.502906,2291052
6940,17.16624,2318720
6960,17.205168,2327212
6980,17.303137,2344660
7000,17.36296,2348768
700,0.201367,32704
7020,17.736438,2369756
7040,17.441331,2367316
7060,17.767944,2382300
7080,17.598233,2399736
7100,17.436801,2419092
7120,17.857407,2430636
7140,17.581981,2452608
7160,18.161353,2460288
7180,18.370822,2479096
7200,17.835818,2484788
720,0.20792,34188
7220,18.111465,2507836
7240,18.289107,2521244
7260,18.555367,2529280
7280,18.94086,2548992
7300,18.943712,2563284
7320,19.215586,2577640
7340,19.321771,2591044
7360,18.770308,2609696
7380,18.983671,2618572
7400,19.303485,2637548
740,0.217251,35300
7420,19.433345,2651164
7440,19.56017,2657080
7460,19.667349,2666028
7480,20.087116,2683604
7500,19.867304,2686676
7520,20.077733,2702020
7540,19.943475,2711516
7560,20.482023,2734348
7580,20.38888,2744748
7600,20.654332,2763776
760,0.237179,36692
7620,20.053695,2774888
7640,20.821957,2793392
7660,20.736461,2818164
7680,20.844712,2821124
7700,20.588589,2840620
7720,20.62028,2849620
7740,21.556033,2858100
7760,21.756177,2880688
7780,21.371898,2896092
7800,21.399026,2900676
780,0.257219,39148
7820,22.123691,2925952
7840,21.633167,2937260
7860,21.927521,2947292
7880,21.812866,2957188
7900,22.025571,2977504
7920,22.392397,2994104
7940,22.419981,3017652
7960,22.290903,3013712
7980,22.576431,3039352
8000,22.464442,3050168
800,0.262038,41168
8020,22.767997,3058172
8040,22.577131,3084764
8060,22.898677,3103060
8080,22.849376,3120228
80,0.007472,7480
8100,23.12946,3142068
8120,23.090311,3152928
8140,23.244749,3169496
8160,23.422692,3181440
8180,23.365542,3182488
8200,23.529397,3206124
820,0.273173,42324
8220,23.872783,3219844
8240,23.813233,3237548
8260,23.793127,3253896
8280,23.938189,3258132
8300,24.439013,3281824
8320,24.316662,3296144
8340,24.745292,3316144
8360,24.496322,3322312
8380,24.544565,3340544
8400,24.942482,3351824
840,0.273793,43384
8420,25.073633,3362156
8440,25.004718,3387488
8460,25.042318,3406492
8480,25.30245,3419152
8500,25.739111,3433996
8520,25.51861,3435052
8540,25.485706,3457524
8560,26.007027,3468056
8580,25.919967,3483848
8600,26.170935,3487960
860,0.295914,44828
8620,25.847218,3512820
8640,26.206945,3521544
8660,25.837918,3523576
8680,26.306004,3540976
8700,26.431241,3568856
8720,26.205746,3581156
8740,26.637161,3594308
8760,26.46958,3609920
8780,26.746765,3630196
8800,26.951195,3642720
880,0.306908,46688
8820,27.030506,3659888
8840,26.983457,3680256
8860,27.261425,3697968
8880,28.030376,3719016
8900,27.436552,3731560
8920,27.872731,3765444
8940,27.994504,3767580
8960,28.23068,3791676
8980,27.983645,3810588
9000,27.952286,3823840
900,0.311519,49856
9020,28.873499,3823728
9040,28.386079,3841532
9060,28.775634,3871668
9080,28.576746,3884888
9100,28.970654,3901452
9120,28.799576,3915460
9140,29.367531,3947216
9160,29.105113,3950332
9180,29.711463,3971212
9200,29.678884,3989852
920,0.333439,50764
9220,29.956116,4008740
9240,29.65409,4018256
9260,30.223404,4043476
9280,29.886474,4059832
9300,30.184424,4066568
9320,30.14494,4091608
9340,30.540726,4099192
9360,30.743771,4129752
9380,30.534391,4146040
9400,31.36564,4165612
940,0.345435,52004
9420,31.199653,4190484
9440,31.172185,4203060
9460,31.206765,4223732
9480,31.383487,4241388
9500,31.48196,4261308
9520,31.82994,4264108
9540,31.96663,4278680
9560,31.57531,4297616
9580,31.811651,4324644
9600,32.184152,4343140
960,0.356146,54964
9620,32.407668,4359980
9640,32.387954,4375864
9660,32.586553,4398876
9680,33.693106,4421856
9700,33.785067,4426516
9720,33.183027,4457976
9740,33.158656,4484868
9760,33.582483,4509248
9780,34.417745,4525416
9800,34.428076,4552056
980,0.373649,56156
9820,33.817259,4568968
9840,34.3315,4592144
9860,34.223815,4608004
9880,34.303535,4619936
9900,35.331256,4644168
9920,34.649658,4663812
9940,34.975104,4673288
9960,35.479961,4717508
9980,35.128752,4720880
