50,0.528061,/localhome/gue/devel/ord/monos/test/pao-mono/128-8137.obj
200,2.2945,/localhome/gue/devel/ord/monos/test/pao-mono/134-8514.obj
700,9.18219,/localhome/gue/devel/ord/monos/test/pao-mono/139-8878.obj
1000,14.2835,/localhome/gue/devel/ord/monos/test/pao-mono/210-13437.obj
900,25.4729,/localhome/gue/devel/ord/monos/test/pao-mono/113-7214.obj
60,0.479989,/localhome/gue/devel/ord/monos/test/pao-mono/185-11784.obj
90,0.883116,/localhome/gue/devel/ord/monos/test/pao-mono/191-12211.obj
400,4.79706,/localhome/gue/devel/ord/monos/test/pao-mono/199-12729.obj
1000,14.3494,/localhome/gue/devel/ord/monos/test/pao-mono/71-4497.obj
200,2.15988,/localhome/gue/devel/ord/monos/test/pao-mono/194-12371.obj
2000,206.576,/localhome/gue/devel/ord/monos/test/pao-mono/86-5489.obj
4000,1149.68,/localhome/gue/devel/ord/monos/test/pao-mono/26-1646.obj
20,0.127433,/localhome/gue/devel/ord/monos/test/pao-mono/50-3199.obj
30,3.0828,/localhome/gue/devel/ord/monos/test/pao-mono/5-291.obj
40,716.746,/localhome/gue/devel/ord/monos/test/pao-mono/126-8003.obj
20,0.150025,/localhome/gue/devel/ord/monos/test/pao-mono/170-10860.obj
45,0.306936,/localhome/gue/devel/ord/monos/test/pao-mono/127-8065.obj
100,0.99902,/localhome/gue/devel/ord/monos/test/pao-mono/105-6686.obj
200,2.33734,/localhome/gue/devel/ord/monos/test/pao-mono/63-4013.obj
40,3.06131,/localhome/gue/devel/ord/monos/test/pao-mono/98-6234.obj
20,0.15019,/localhome/gue/devel/ord/monos/test/pao-mono/170-10863.obj
200,1.98408,/localhome/gue/devel/ord/monos/test/pao-mono/134-8569.obj
10,0.052032,/localhome/gue/devel/ord/monos/test/pao-mono/1-1.obj
2000,89.6866,/localhome/gue/devel/ord/monos/test/pao-mono/24-1484.obj
6000,482.779,/localhome/gue/devel/ord/monos/test/pao-mono/28-1768.obj
20,0.143754,/localhome/gue/devel/ord/monos/test/pao-mono/170-10854.obj
500,8.19055,/localhome/gue/devel/ord/monos/test/pao-mono/18-1130.obj
25,356.846,/localhome/gue/devel/ord/monos/test/pao-mono/172-10970.obj
3000,408.973,/localhome/gue/devel/ord/monos/test/pao-mono/144-9216.obj
30,0.207498,/localhome/gue/devel/ord/monos/test/pao-mono/174-11115.obj
500,10.3236,/localhome/gue/devel/ord/monos/test/pao-mono/137-8737.obj
4000,961.465,/localhome/gue/devel/ord/monos/test/pao-mono/88-5623.obj
5000,1083.69,/localhome/gue/devel/ord/monos/test/pao-mono/27-1701.obj
10,0.035079,/localhome/gue/devel/ord/monos/test/pao-mono/1-40.obj
45,0.343459,/localhome/gue/devel/ord/monos/test/pao-mono/180-11480.obj
80,0.647633,/localhome/gue/devel/ord/monos/test/pao-mono/59-3760.obj
90,0.779208,/localhome/gue/devel/ord/monos/test/pao-mono/132-8438.obj
6000,438.917,/localhome/gue/devel/ord/monos/test/pao-mono/28-1778.obj
600,7.65615,/localhome/gue/devel/ord/monos/test/pao-mono/67-4240.obj
600,10.7424,/localhome/gue/devel/ord/monos/test/pao-mono/110-7034.obj
700,23.0777,/localhome/gue/devel/ord/monos/test/pao-mono/111-7093.obj
3000,328.554,/localhome/gue/devel/ord/monos/test/pao-mono/215-13700.obj
70,0.62563,/localhome/gue/devel/ord/monos/test/pao-mono/130-8315.obj
90,1.08624,/localhome/gue/devel/ord/monos/test/pao-mono/190-12099.obj
1000,61.6033,/localhome/gue/devel/ord/monos/test/pao-mono/85-5419.obj
3000,495.492,/localhome/gue/devel/ord/monos/test/pao-mono/144-9162.obj
15,0.084956,/localhome/gue/devel/ord/monos/test/pao-mono/169-10755.obj
40,0.319921,/localhome/gue/devel/ord/monos/test/pao-mono/7-411.obj
80,0.579411,/localhome/gue/devel/ord/monos/test/pao-mono/103-6540.obj
90,0.88811,/localhome/gue/devel/ord/monos/test/pao-mono/13-778.obj
200,2.64597,/localhome/gue/devel/ord/monos/test/pao-mono/194-12416.obj
400,7.7188,/localhome/gue/devel/ord/monos/test/pao-mono/17-1066.obj
800,28.6041,/localhome/gue/devel/ord/monos/test/pao-mono/206-13131.obj
3000,205.559,/localhome/gue/devel/ord/monos/test/pao-mono/214-13662.obj
500,7.49451,/localhome/gue/devel/ord/monos/test/pao-mono/201-12810.obj
3000,86.1138,/localhome/gue/devel/ord/monos/test/pao-mono/73-4646.obj
4000,1386.36,/localhome/gue/devel/ord/monos/test/pao-mono/26-1621.obj
20,0.148741,/localhome/gue/devel/ord/monos/test/pao-mono/3-148.obj
90,0.80016,/localhome/gue/devel/ord/monos/test/pao-mono/132-8407.obj
800,17.0992,/localhome/gue/devel/ord/monos/test/pao-mono/69-4379.obj
40,709.143,/localhome/gue/devel/ord/monos/test/pao-mono/54-3412.obj
45,0.399695,/localhome/gue/devel/ord/monos/test/pao-mono/181-11557.obj
100,1.09265,/localhome/gue/devel/ord/monos/test/pao-mono/193-12327.obj
300,3.08156,/localhome/gue/devel/ord/monos/test/pao-mono/64-4079.obj
500,6.40975,/localhome/gue/devel/ord/monos/test/pao-mono/201-12862.obj
20,0.115674,/localhome/gue/devel/ord/monos/test/pao-mono/3-188.obj
10,0.207525,/localhome/gue/devel/ord/monos/test/pao-mono/167-10664.obj
60,0.386683,/localhome/gue/devel/ord/monos/test/pao-mono/185-11822.obj
70,0.636406,/localhome/gue/devel/ord/monos/test/pao-mono/186-11868.obj
50,0.447128,/localhome/gue/devel/ord/monos/test/pao-mono/183-11664.obj
700,10.6745,/localhome/gue/devel/ord/monos/test/pao-mono/204-13056.obj
2000,213.495,/localhome/gue/devel/ord/monos/test/pao-mono/86-5478.obj
2000,215.165,/localhome/gue/devel/ord/monos/test/pao-mono/86-5451.obj
5000,330.676,/localhome/gue/devel/ord/monos/test/pao-mono/219-13962.obj
40,0.322027,/localhome/gue/devel/ord/monos/test/pao-mono/98-6259.obj
90,0.840824,/localhome/gue/devel/ord/monos/test/pao-mono/132-8397.obj
90,0.966996,/localhome/gue/devel/ord/monos/test/pao-mono/60-3797.obj
400,12.5397,/localhome/gue/devel/ord/monos/test/pao-mono/17-1046.obj
700,22.6897,/localhome/gue/devel/ord/monos/test/pao-mono/204-13011.obj
900,37.2365,/localhome/gue/devel/ord/monos/test/pao-mono/141-8986.obj
500,6.64916,/localhome/gue/devel/ord/monos/test/pao-mono/109-6955.obj
400,6.71464,/localhome/gue/devel/ord/monos/test/pao-mono/108-6881.obj
600,8.2639,/localhome/gue/devel/ord/monos/test/pao-mono/203-12976.obj
6000,483.426,/localhome/gue/devel/ord/monos/test/pao-mono/147-9358.obj
40,0.324504,/localhome/gue/devel/ord/monos/test/pao-mono/126-8010.obj
60,0.473033,/localhome/gue/devel/ord/monos/test/pao-mono/10-585.obj
200,2.06407,/localhome/gue/devel/ord/monos/test/pao-mono/134-8553.obj
200,2.3067,/localhome/gue/devel/ord/monos/test/pao-mono/195-12462.obj
