17.0543,/localhome/gue/devel/ord/monos/test/pao-mono/23-1463.obj
0.407004,/localhome/gue/devel/ord/monos/test/pao-mono/180-11496.obj
37.2783,/localhome/gue/devel/ord/monos/test/pao-mono/205-13118.obj
323.539,/localhome/gue/devel/ord/monos/test/pao-mono/72-4558.obj
495.965,/localhome/gue/devel/ord/monos/test/pao-mono/181-11534.obj
0.108494,/localhome/gue/devel/ord/monos/test/pao-mono/171-10884.obj
0.498531,/localhome/gue/devel/ord/monos/test/pao-mono/129-8205.obj
23.9053,/localhome/gue/devel/ord/monos/test/pao-mono/111-7044.obj
18.6189,/localhome/gue/devel/ord/monos/test/pao-mono/113-7169.obj
20.1285,/localhome/gue/devel/ord/monos/test/pao-mono/68-4301.obj
0.04822,/localhome/gue/devel/ord/monos/test/pao-mono/92-5855.obj
0.528061,/localhome/gue/devel/ord/monos/test/pao-mono/128-8137.obj
2.2945,/localhome/gue/devel/ord/monos/test/pao-mono/134-8514.obj
9.18219,/localhome/gue/devel/ord/monos/test/pao-mono/139-8878.obj
14.2835,/localhome/gue/devel/ord/monos/test/pao-mono/210-13437.obj
25.4729,/localhome/gue/devel/ord/monos/test/pao-mono/113-7214.obj
0.479989,/localhome/gue/devel/ord/monos/test/pao-mono/185-11784.obj
0.883116,/localhome/gue/devel/ord/monos/test/pao-mono/191-12211.obj
4.79706,/localhome/gue/devel/ord/monos/test/pao-mono/199-12729.obj
14.3494,/localhome/gue/devel/ord/monos/test/pao-mono/71-4497.obj
2.15988,/localhome/gue/devel/ord/monos/test/pao-mono/194-12371.obj
206.576,/localhome/gue/devel/ord/monos/test/pao-mono/86-5489.obj
1149.68,/localhome/gue/devel/ord/monos/test/pao-mono/26-1646.obj
0.127433,/localhome/gue/devel/ord/monos/test/pao-mono/50-3199.obj
3.0828,/localhome/gue/devel/ord/monos/test/pao-mono/5-291.obj
716.746,/localhome/gue/devel/ord/monos/test/pao-mono/126-8003.obj
0.150025,/localhome/gue/devel/ord/monos/test/pao-mono/170-10860.obj
0.306936,/localhome/gue/devel/ord/monos/test/pao-mono/127-8065.obj
0.99902,/localhome/gue/devel/ord/monos/test/pao-mono/105-6686.obj
2.33734,/localhome/gue/devel/ord/monos/test/pao-mono/63-4013.obj
3.06131,/localhome/gue/devel/ord/monos/test/pao-mono/98-6234.obj
0.15019,/localhome/gue/devel/ord/monos/test/pao-mono/170-10863.obj
1.98408,/localhome/gue/devel/ord/monos/test/pao-mono/134-8569.obj
0.052032,/localhome/gue/devel/ord/monos/test/pao-mono/1-1.obj
89.6866,/localhome/gue/devel/ord/monos/test/pao-mono/24-1484.obj
482.779,/localhome/gue/devel/ord/monos/test/pao-mono/28-1768.obj
0.143754,/localhome/gue/devel/ord/monos/test/pao-mono/170-10854.obj
8.19055,/localhome/gue/devel/ord/monos/test/pao-mono/18-1130.obj
356.846,/localhome/gue/devel/ord/monos/test/pao-mono/172-10970.obj
408.973,/localhome/gue/devel/ord/monos/test/pao-mono/144-9216.obj
0.207498,/localhome/gue/devel/ord/monos/test/pao-mono/174-11115.obj
10.3236,/localhome/gue/devel/ord/monos/test/pao-mono/137-8737.obj
961.465,/localhome/gue/devel/ord/monos/test/pao-mono/88-5623.obj
1083.69,/localhome/gue/devel/ord/monos/test/pao-mono/27-1701.obj
0.035079,/localhome/gue/devel/ord/monos/test/pao-mono/1-40.obj
0.343459,/localhome/gue/devel/ord/monos/test/pao-mono/180-11480.obj
0.647633,/localhome/gue/devel/ord/monos/test/pao-mono/59-3760.obj
0.779208,/localhome/gue/devel/ord/monos/test/pao-mono/132-8438.obj
438.917,/localhome/gue/devel/ord/monos/test/pao-mono/28-1778.obj
7.65615,/localhome/gue/devel/ord/monos/test/pao-mono/67-4240.obj
10.7424,/localhome/gue/devel/ord/monos/test/pao-mono/110-7034.obj
23.0777,/localhome/gue/devel/ord/monos/test/pao-mono/111-7093.obj
328.554,/localhome/gue/devel/ord/monos/test/pao-mono/215-13700.obj
0.62563,/localhome/gue/devel/ord/monos/test/pao-mono/130-8315.obj
1.08624,/localhome/gue/devel/ord/monos/test/pao-mono/190-12099.obj
61.6033,/localhome/gue/devel/ord/monos/test/pao-mono/85-5419.obj
495.492,/localhome/gue/devel/ord/monos/test/pao-mono/144-9162.obj
0.084956,/localhome/gue/devel/ord/monos/test/pao-mono/169-10755.obj
0.319921,/localhome/gue/devel/ord/monos/test/pao-mono/7-411.obj
0.579411,/localhome/gue/devel/ord/monos/test/pao-mono/103-6540.obj
0.88811,/localhome/gue/devel/ord/monos/test/pao-mono/13-778.obj
2.64597,/localhome/gue/devel/ord/monos/test/pao-mono/194-12416.obj
7.7188,/localhome/gue/devel/ord/monos/test/pao-mono/17-1066.obj
28.6041,/localhome/gue/devel/ord/monos/test/pao-mono/206-13131.obj
205.559,/localhome/gue/devel/ord/monos/test/pao-mono/214-13662.obj
7.49451,/localhome/gue/devel/ord/monos/test/pao-mono/201-12810.obj
86.1138,/localhome/gue/devel/ord/monos/test/pao-mono/73-4646.obj
1386.36,/localhome/gue/devel/ord/monos/test/pao-mono/26-1621.obj
0.148741,/localhome/gue/devel/ord/monos/test/pao-mono/3-148.obj
0.80016,/localhome/gue/devel/ord/monos/test/pao-mono/132-8407.obj
17.0992,/localhome/gue/devel/ord/monos/test/pao-mono/69-4379.obj
709.143,/localhome/gue/devel/ord/monos/test/pao-mono/54-3412.obj
0.399695,/localhome/gue/devel/ord/monos/test/pao-mono/181-11557.obj
1.09265,/localhome/gue/devel/ord/monos/test/pao-mono/193-12327.obj
3.08156,/localhome/gue/devel/ord/monos/test/pao-mono/64-4079.obj
6.40975,/localhome/gue/devel/ord/monos/test/pao-mono/201-12862.obj
0.115674,/localhome/gue/devel/ord/monos/test/pao-mono/3-188.obj
0.207525,/localhome/gue/devel/ord/monos/test/pao-mono/167-10664.obj
0.386683,/localhome/gue/devel/ord/monos/test/pao-mono/185-11822.obj
0.636406,/localhome/gue/devel/ord/monos/test/pao-mono/186-11868.obj
0.447128,/localhome/gue/devel/ord/monos/test/pao-mono/183-11664.obj
10.6745,/localhome/gue/devel/ord/monos/test/pao-mono/204-13056.obj
213.495,/localhome/gue/devel/ord/monos/test/pao-mono/86-5478.obj
215.165,/localhome/gue/devel/ord/monos/test/pao-mono/86-5451.obj
330.676,/localhome/gue/devel/ord/monos/test/pao-mono/219-13962.obj
0.322027,/localhome/gue/devel/ord/monos/test/pao-mono/98-6259.obj
0.840824,/localhome/gue/devel/ord/monos/test/pao-mono/132-8397.obj
0.966996,/localhome/gue/devel/ord/monos/test/pao-mono/60-3797.obj
12.5397,/localhome/gue/devel/ord/monos/test/pao-mono/17-1046.obj
22.6897,/localhome/gue/devel/ord/monos/test/pao-mono/204-13011.obj
37.2365,/localhome/gue/devel/ord/monos/test/pao-mono/141-8986.obj
6.64916,/localhome/gue/devel/ord/monos/test/pao-mono/109-6955.obj
6.71464,/localhome/gue/devel/ord/monos/test/pao-mono/108-6881.obj
8.2639,/localhome/gue/devel/ord/monos/test/pao-mono/203-12976.obj
483.426,/localhome/gue/devel/ord/monos/test/pao-mono/147-9358.obj
0.324504,/localhome/gue/devel/ord/monos/test/pao-mono/126-8010.obj
0.473033,/localhome/gue/devel/ord/monos/test/pao-mono/10-585.obj
2.06407,/localhome/gue/devel/ord/monos/test/pao-mono/134-8553.obj
2.3067,/localhome/gue/devel/ord/monos/test/pao-mono/195-12462.obj
1289.71,/localhome/gue/devel/ord/monos/test/pao-mono/180-11492.obj
0.355086,/localhome/gue/devel/ord/monos/test/pao-mono/55-3460.obj
0.397641,/localhome/gue/devel/ord/monos/test/pao-mono/128-8150.obj
0.645204,/localhome/gue/devel/ord/monos/test/pao-mono/11-674.obj
18.9904,/localhome/gue/devel/ord/monos/test/pao-mono/202-12867.obj
0.048636,/localhome/gue/devel/ord/monos/test/pao-mono/120-7631.obj
81.8408,/localhome/gue/devel/ord/monos/test/pao-mono/143-9100.obj
1372.41,/localhome/gue/devel/ord/monos/test/pao-mono/74-4681.obj
0.147347,/localhome/gue/devel/ord/monos/test/pao-mono/94-5953.obj
0.690452,/localhome/gue/devel/ord/monos/test/pao-mono/12-768.obj
0.757575,/localhome/gue/devel/ord/monos/test/pao-mono/188-11982.obj
0.915567,/localhome/gue/devel/ord/monos/test/pao-mono/189-12039.obj
0.175985,/localhome/gue/devel/ord/monos/test/pao-mono/95-6046.obj
2.23847,/localhome/gue/devel/ord/monos/test/pao-mono/134-8529.obj
7.60622,/localhome/gue/devel/ord/monos/test/pao-mono/199-12710.obj
0.131432,/localhome/gue/devel/ord/monos/test/pao-mono/93-5897.obj
0.357897,/localhome/gue/devel/ord/monos/test/pao-mono/54-3424.obj
7.02802,/localhome/gue/devel/ord/monos/test/pao-mono/19-1171.obj
150.647,/localhome/gue/devel/ord/monos/test/pao-mono/72-4604.obj
945.634,/localhome/gue/devel/ord/monos/test/pao-mono/88-5596.obj
18.3389,/localhome/gue/devel/ord/monos/test/pao-mono/211-13464.obj
27.799,/localhome/gue/devel/ord/monos/test/pao-mono/141-8965.obj
0.312992,/localhome/gue/devel/ord/monos/test/pao-mono/99-6316.obj
0.978507,/localhome/gue/devel/ord/monos/test/pao-mono/188-12016.obj
12.7145,/localhome/gue/devel/ord/monos/test/pao-mono/67-4233.obj
90.8366,/localhome/gue/devel/ord/monos/test/pao-mono/213-13602.obj
